H	M	0.500000
H	N	0.500000
H	O	0.900000
H	P	0.500000
H	Q	0.500000
H	R	0.500000
H	S	0.500000
H	T	0.500000
H	U	0.900000
H	V	0.900000
H	W	0.900000
H	X	0.500000
H	Z	0.500000
H	a	0.900000
H	b	0.500000
H	c	0.500000
H	d	0.500000
H	e	0.900000
H	f	0.500000
H	g	0.500000
H	h	0.500000
H	i	0.900000
H	j	0.900000
H	k	0.500000
H	l	0.500000
H	m	0.500000
H	n	0.500000
H	o	0.900000
H	p	0.500000
H	q	0.500000
H	r	0.900000
H	s	0.250000
H	t	0.500000
H	u	0.900000
H	v	0.900000
H	w	0.900000
H	x	0.500000
H	y	0.000000
H	z	0.500000
I	@	0.400000
I	A	0.200000
I	B	0.900000
I	C	0.900000
I	E	0.400000
I	F	0.900000
I	H	0.900000
I	I	0.000000
I	J	0.400000
I	K	0.900000
I	L	0.900000
I	M	0.900000
I	N	0.900000
I	O	0.400000
I	P	0.900000
I	Q	0.900000
I	R	0.900000
I	S	0.900000
I	T	0.900000
I	U	0.400000
I	V	0.400000
I	W	0.400000
I	X	0.900000
I	Z	0.900000
I	a	0.400000
I	b	0.900000
I	c	0.900000
I	d	0.900000
I	e	0.400000
I	f	0.900000
I	g	0.900000
I	h	0.900000
I	i	0.150000
I	j	0.400000
I	k	0.900000
I	l	0.900000
I	m	0.900000
I	n	0.900000
I	o	0.400000
I	p	0.900000
I	q	0.900000
I	r	0.400000
I	s	0.900000
I	t	0.900000
I	u	0.400000
I	v	0.400000
I	w	0.150000
I	x	0.900000
I	y	0.900000
I	z	0.900000
J	@	0.400000
J	A	0.400000
J	B	0.900000
J	C	0.900000
J	E	0.150000
J	F	0.900000
J	H	0.900000
J	I	0.400000
J	J	0.000000
J	K	0.900000
J	L	0.900000
J	M	0.900000
J	N	0.900000
J	O	0.400000
J	P	0.900000
J	Q	0.900000
J	R	0.900000
J	S	0.900000
J	T	0.900000
J	U	0.400000
J	V	0.400000
J	W	0.400000
J	X	0.900000
J	Z	0.900000
J	a	0.400000
J	b	0.900000
J	c	0.900000
J	d	0.900000
J	e	0.150000
J	f	0.900000
J	g	0.900000
J	h	0.900000
J	i	0.400000
J	j	0.400000
J	k	0.900000
J	l	0.900000
J	m	0.900000
J	n	0.900000
J	o	0.400000
J	p	0.900000
J	q	0.900000
J	r	0.400000
J	s	0.900000
J	t	0.900000
J	u	0.400000
J	v	0.400000
J	w	0.400000
J	x	0.900000
J	y	0.900000
J	z	0.900000
K	@	0.900000
K	A	0.900000
K	B	0.100000
K	C	0.500000
K	E	0.900000
K	F	0.500000
K	H	0.500000
K	I	0.900000
K	J	0.900000
K	K	0.000000
K	L	0.500000
K	M	0.500000
K	N	0.500000
K	O	0.900000
K	P	0.500000
K	Q	0.500000
K	R	0.500000
K	S	0.500000
K	T	0.500000
K	U	0.900000
K	V	0.900000
K	W	0.900000
K	X	0.500000
K	Z	0.500000
K	a	0.900000
K	b	0.500000
K	c	0.500000
K	d	0.500000
K	e	0.900000
K	f	0.500000
K	g	0.100000
K	h	0.500000
K	i	0.900000
K	j	0.900000
K	k	0.100000
K	l	0.500000
K	m	0.500000
K	n	0.500000
K	o	0.900000
K	p	0.500000
K	q	0.500000
K	r	0.900000
K	s	0.500000
K	t	0.500000
K	u	0.900000
K	v	0.900000
K	w	0.900000
K	x	0.500000
K	y	0.500000
K	z	0.500000
L	@	0.900000
L	A	0.900000
L	B	0.500000
L	C	0.500000
L	E	0.900000
L	F	0.500000
L	H	0.500000
L	I	0.900000
L	J	0.900000
L	K	0.500000
L	L	0.000000
L	M	0.250000
L	N	0.250000
L	O	0.900000
L	P	0.500000
L	Q	0.500000
L	R	0.500000
L	S	0.500000
L	T	0.500000
L	U	0.900000
L	V	0.900000
L	W	0.900000
L	X	0.150000
L	Z	0.500000
L	a	0.900000
L	b	0.500000
L	c	0.500000
L	d	0.500000
L	e	0.900000
L	f	0.500000
L	g	0.500000
L	h	0.500000
L	i	0.900000
L	j	0.900000
L	k	0.500000
L	l	0.010000
L	m	0.500000
L	n	0.500000
L	o	0.900000
L	p	0.500000
L	q	0.500000
L	r	0.900000
L	s	0.500000
L	t	0.500000
L	u	0.900000
L	v	0.900000
L	w	0.900000
L	x	0.500000
L	y	0.500000
L	z	0.500000
M	@	0.900000
M	A	0.900000
M	B	0.500000
M	C	0.500000
M	E	0.900000
M	F	0.250000
M	H	0.500000
M	I	0.900000
M	J	0.900000
M	K	0.500000
M	L	0.250000
M	M	0.000000
M	N	0.250000
M	O	0.900000
M	P	0.500000
M	Q	0.500000
M	R	0.500000
M	S	0.500000
M	T	0.500000
M	U	0.900000
M	V	0.900000
M	W	0.900000
M	X	0.150000
M	Z	0.500000
M	a	0.900000
M	b	0.500000
M	c	0.500000
M	d	0.500000
M	e	0.900000
M	f	0.500000
M	g	0.500000
M	h	0.500000
M	i	0.900000
M	j	0.900000
M	k	0.500000
M	l	0.500000
M	m	0.010000
M	n	0.500000
M	o	0.900000
M	p	0.500000
M	q	0.500000
M	r	0.900000
M	s	0.500000
M	t	0.500000
M	u	0.900000
M	v	0.900000
M	w	0.900000
M	x	0.500000
M	y	0.500000
M	z	0.500000
N	@	0.900000
N	A	0.900000
N	B	0.500000
N	C	0.500000
N	E	0.900000
N	F	0.500000
N	H	0.500000
N	I	0.900000
N	J	0.900000
N	K	0.500000
N	L	0.250000
N	M	0.250000
N	N	0.000000
N	O	0.900000
N	P	0.500000
N	Q	0.500000
N	R	0.500000
N	S	0.500000
N	T	0.500000
N	U	0.900000
N	V	0.900000
N	W	0.900000
N	X	0.100000
N	Z	0.500000
N	a	0.900000
N	b	0.500000
N	c	0.500000
N	d	0.500000
N	e	0.900000
N	f	0.500000
N	g	0.500000
N	h	0.500000
N	i	0.900000
N	j	0.900000
N	k	0.500000
N	l	0.500000
N	m	0.500000
N	n	0.010000
N	o	0.900000
N	p	0.500000
N	q	0.500000
N	r	0.900000
N	s	0.500000
N	t	0.500000
N	u	0.900000
N	v	0.900000
N	w	0.900000
N	x	0.500000
N	y	0.500000
N	z	0.500000
O	@	0.400000
O	A	0.400000
O	B	0.900000
O	C	0.900000
O	E	0.400000
O	F	0.900000
O	H	0.900000
O	I	0.400000
O	J	0.400000
O	K	0.900000
O	L	0.900000
O	M	0.900000
O	N	0.900000
O	O	0.000000
O	P	0.900000
O	Q	0.900000
O	R	0.900000
O	S	0.900000
O	T	0.900000
O	U	0.400000
O	V	0.200000
O	W	0.400000
O	X	0.900000
O	Z	0.900000
O	a	0.400000
O	b	0.900000
O	c	0.900000
O	d	0.900000
O	e	0.400000
O	f	0.900000
O	g	0.900000
O	h	0.900000
O	i	0.400000
O	j	0.400000
O	k	0.900000
O	l	0.900000
O	m	0.900000
O	n	0.900000
O	o	0.150000
O	p	0.900000
O	q	0.900000
O	r	0.400000
O	s	0.900000
O	t	0.900000
O	u	0.400000
O	v	0.400000
O	w	0.400000
O	x	0.900000
O	y	0.900000
O	z	0.900000
P	@	0.900000
P	A	0.900000
P	B	0.500000
P	C	0.500000
P	E	0.900000
P	F	0.200000
P	H	0.500000
P	I	0.900000
P	J	0.900000
P	K	0.500000
P	L	0.500000
P	M	0.500000
P	N	0.500000
P	O	0.900000
P	P	0.000000
P	Q	0.500000
P	R	0.500000
P	S	0.500000
P	T	0.500000
P	U	0.900000
P	V	0.900000
P	W	0.900000
P	X	0.500000
P	Z	0.500000
P	a	0.900000
P	b	0.150000
P	c	0.500000
P	d	0.500000
P	e	0.900000
P	f	0.100000
P	g	0.500000
P	h	0.500000
P	i	0.900000
P	j	0.900000
P	k	0.500000
P	l	0.500000
P	m	0.500000
P	n	0.500000
P	o	0.900000
P	p	0.150000
P	q	0.500000
P	r	0.900000
P	s	0.500000
P	t	0.500000
P	u	0.900000
P	v	0.900000
P	w	0.900000
P	x	0.500000
P	y	0.500000
P	z	0.500000
Q	@	0.900000
Q	A	0.900000
Q	B	0.500000
Q	C	0.500000
Q	E	0.900000
Q	F	0.500000
Q	H	0.500000
Q	I	0.900000
Q	J	0.900000
Q	K	0.500000
Q	L	0.500000
Q	M	0.500000
Q	N	0.500000
Q	O	0.900000
Q	P	0.500000
Q	Q	0.000000
Q	R	0.500000
Q	S	0.500000
Q	T	0.100000
Q	U	0.900000
Q	V	0.900000
Q	W	0.900000
Q	X	0.500000
Q	Z	0.500000
Q	a	0.900000
Q	b	0.500000
Q	c	0.500000
Q	d	0.100000
Q	e	0.900000
Q	f	0.500000
Q	g	0.500000
Q	h	0.500000
Q	i	0.900000
Q	j	0.900000
Q	k	0.500000
Q	l	0.500000
Q	m	0.500000
Q	n	0.500000
Q	o	0.900000
Q	p	0.500000
Q	q	0.500000
Q	r	0.900000
Q	s	0.500000
Q	t	0.100000
Q	u	0.900000
Q	v	0.900000
Q	w	0.900000
Q	x	0.500000
Q	y	0.500000
Q	z	0.500000
R	@	0.900000
R	A	0.900000
R	B	0.500000
R	C	0.500000
R	E	0.900000
R	F	0.500000
R	H	0.500000
R	I	0.900000
R	J	0.900000
R	K	0.500000
R	L	0.500000
R	M	0.500000
R	N	0.500000
R	O	0.900000
R	P	0.500000
R	Q	0.500000
R	R	0.000000
R	S	0.500000
R	T	0.500000
R	U	0.900000
R	V	0.900000
R	W	0.900000
R	X	0.500000
R	Z	0.100000
R	a	0.900000
R	b	0.500000
R	c	0.150000
R	d	0.250000
R	e	0.900000
R	f	0.500000
R	g	0.500000
R	h	0.500000
R	i	0.900000
R	j	0.900000
R	k	0.500000
R	l	0.500000
R	m	0.500000
R	n	0.500000
R	o	0.900000
R	p	0.500000
R	q	0.500000
R	r	0.900000
R	s	0.500000
R	t	0.250000
R	u	0.900000
R	v	0.900000
R	w	0.900000
R	x	0.500000
R	y	0.500000
R	z	0.000000
S	@	0.900000
S	A	0.900000
S	B	0.500000
S	C	0.500000
S	E	0.900000
S	F	0.500000
S	H	0.500000
S	I	0.900000
S	J	0.900000
S	K	0.500000
S	L	0.500000
S	M	0.500000
S	N	0.500000
S	O	0.900000
S	P	0.500000
S	Q	0.500000
S	R	0.500000
S	S	0.000000
S	T	0.500000
S	U	0.900000
S	V	0.900000
S	W	0.900000
S	X	0.500000
S	Z	0.500000
S	a	0.900000
S	b	0.500000
S	c	0.500000
S	d	0.500000
S	e	0.900000
S	f	0.500000
S	g	0.500000
S	h	0.500000
S	i	0.900000
S	j	0.900000
S	k	0.500000
S	l	0.500000
S	m	0.500000
S	n	0.500000
S	o	0.900000
S	p	0.500000
S	q	0.500000
S	r	0.900000
S	s	0.100000
S	t	0.500000
S	u	0.900000
S	v	0.900000
S	w	0.900000
S	x	0.500000
S	y	0.500000
S	z	0.500000
T	@	0.900000
T	A	0.900000
T	B	0.500000
T	C	0.500000
T	E	0.900000
T	F	0.500000
T	H	0.500000
T	I	0.900000
T	J	0.900000
T	K	0.500000
T	L	0.500000
T	M	0.500000
T	N	0.500000
T	O	0.900000
T	P	0.500000
T	Q	0.100000
T	R	0.500000
T	S	0.500000
T	T	0.000000
T	U	0.900000
T	V	0.900000
T	W	0.900000
T	X	0.500000
T	Z	0.500000
T	a	0.900000
T	b	0.500000
T	c	0.500000
T	d	0.150000
T	e	0.900000
T	f	0.500000
T	g	0.500000
T	h	0.500000
T	i	0.900000
T	j	0.900000
T	k	0.500000
T	l	0.500000
T	m	0.500000
T	n	0.500000
T	o	0.900000
T	p	0.500000
T	q	0.500000
T	r	0.900000
T	s	0.500000
T	t	0.150000
T	u	0.900000
T	v	0.900000
T	w	0.900000
T	x	0.500000
T	y	0.500000
T	z	0.500000
U	@	0.400000
U	A	0.400000
U	B	0.900000
U	C	0.900000
U	E	0.400000
U	F	0.900000
U	H	0.900000
U	I	0.400000
U	J	0.400000
U	K	0.900000
U	L	0.900000
U	M	0.900000
U	N	0.900000
U	O	0.400000
U	P	0.900000
U	Q	0.900000
U	R	0.900000
U	S	0.900000
U	T	0.900000
U	U	0.000000
U	V	0.400000
U	W	0.200000
U	X	0.900000
U	Z	0.900000
U	a	0.400000
U	b	0.900000
U	c	0.900000
U	d	0.900000
U	e	0.400000
U	f	0.900000
U	g	0.900000
U	h	0.900000
U	i	0.400000
U	j	0.400000
U	k	0.900000
U	l	0.900000
U	m	0.900000
U	n	0.900000
U	o	0.400000
U	p	0.900000
U	q	0.900000
U	r	0.150000
U	s	0.900000
U	t	0.900000
U	u	0.400000
U	v	0.150000
U	w	0.400000
U	x	0.900000
U	y	0.900000
U	z	0.900000
V	@	0.400000
V	A	0.150000
V	B	0.900000
V	C	0.900000
V	E	0.400000
V	F	0.900000
V	H	0.900000
V	I	0.400000
V	J	0.400000
V	K	0.900000
V	L	0.900000
V	M	0.900000
V	N	0.900000
V	O	0.200000
V	P	0.900000
V	Q	0.900000
V	R	0.900000
V	S	0.900000
V	T	0.900000
V	U	0.400000
V	V	0.000000
V	W	0.400000
V	X	0.900000
V	Z	0.900000
V	a	0.400000
V	b	0.900000
V	c	0.900000
V	d	0.900000
V	e	0.400000
V	f	0.900000
V	g	0.900000
V	h	0.900000
V	i	0.400000
V	j	0.400000
V	k	0.900000
V	l	0.900000
V	m	0.900000
V	n	0.900000
V	o	0.400000
V	p	0.900000
V	q	0.900000
V	r	0.200000
V	s	0.900000
V	t	0.900000
V	u	0.400000
V	v	0.400000
V	w	0.400000
V	x	0.900000
V	y	0.900000
V	z	0.900000
W	@	0.400000
W	A	0.150000
W	B	0.900000
W	C	0.900000
W	E	0.400000
W	F	0.900000
W	H	0.900000
W	I	0.400000
W	J	0.400000
W	K	0.900000
W	L	0.900000
W	M	0.900000
W	N	0.900000
W	O	0.400000
W	P	0.900000
W	Q	0.900000
W	R	0.900000
W	S	0.900000
W	T	0.900000
W	U	0.200000
W	V	0.400000
W	W	0.000000
W	X	0.900000
W	Z	0.900000
W	a	0.400000
W	b	0.900000
W	c	0.900000
W	d	0.900000
W	e	0.400000
W	f	0.900000
W	g	0.900000
W	h	0.900000
W	i	0.200000
W	j	0.400000
W	k	0.900000
W	l	0.900000
W	m	0.900000
W	n	0.900000
W	o	0.400000
W	p	0.900000
W	q	0.900000
W	r	0.200000
W	s	0.900000
W	t	0.900000
W	u	0.400000
W	v	0.400000
W	w	0.400000
W	x	0.900000
W	y	0.900000
W	z	0.900000
X	@	0.900000
X	A	0.900000
X	B	0.500000
X	C	0.250000
X	E	0.900000
X	F	0.500000
X	H	0.500000
X	I	0.900000
X	J	0.900000
X	K	0.500000
X	L	0.150000
X	M	0.150000
X	N	0.100000
X	O	0.900000
X	P	0.500000
X	Q	0.500000
X	R	0.500000
X	S	0.500000
X	T	0.500000
X	U	0.900000
X	V	0.900000
X	W	0.900000
X	X	0.000000
X	Z	0.500000
X	a	0.900000
X	b	0.500000
X	c	0.500000
X	d	0.500000
X	e	0.900000
X	f	0.500000
X	g	0.500000
X	h	0.500000
X	i	0.900000
X	j	0.900000
X	k	0.500000
X	l	0.500000
X	m	0.500000
X	n	0.200000
X	o	0.900000
X	p	0.500000
X	q	0.250000
X	r	0.900000
X	s	0.500000
X	t	0.500000
X	u	0.900000
X	v	0.900000
X	w	0.900000
X	x	0.500000
X	y	0.500000
X	z	0.500000
Z	@	0.900000
Z	A	0.900000
Z	B	0.500000
Z	C	0.500000
Z	E	0.900000
Z	F	0.500000
Z	H	0.500000
Z	I	0.900000
Z	J	0.900000
Z	K	0.500000
Z	L	0.500000
Z	M	0.500000
Z	N	0.500000
Z	O	0.900000
Z	P	0.500000
Z	Q	0.500000
Z	R	0.100000
Z	S	0.500000
Z	T	0.500000
Z	U	0.900000
Z	V	0.900000
Z	W	0.900000
Z	X	0.500000
Z	Z	0.000000
Z	a	0.900000
Z	b	0.500000
Z	c	0.100000
Z	d	0.500000
Z	e	0.900000
Z	f	0.500000
Z	g	0.500000
Z	h	0.500000
Z	i	0.900000
Z	j	0.900000
Z	k	0.500000
Z	l	0.500000
Z	m	0.500000
Z	n	0.500000
Z	o	0.900000
Z	p	0.500000
Z	q	0.500000
Z	r	0.900000
Z	s	0.500000
Z	t	0.500000
Z	u	0.900000
Z	v	0.900000
Z	w	0.900000
Z	x	0.500000
Z	y	0.500000
Z	z	0.100000
a	@	0.400000
a	A	0.400000
a	B	0.900000
a	C	0.900000
a	E	0.400000
a	F	0.900000
a	H	0.900000
a	I	0.400000
a	J	0.400000
a	K	0.900000
a	L	0.900000
a	M	0.900000
a	N	0.900000
a	O	0.400000
a	P	0.900000
a	Q	0.900000
a	R	0.900000
a	S	0.900000
a	T	0.900000
a	U	0.400000
a	V	0.400000
a	W	0.400000
a	X	0.900000
a	Z	0.900000
a	a	0.000000
a	b	0.900000
a	c	0.900000
a	d	0.900000
a	e	0.400000
a	f	0.900000
a	g	0.900000
a	h	0.900000
a	i	0.400000
a	j	0.150000
a	k	0.900000
a	l	0.900000
a	m	0.900000
a	n	0.900000
a	o	0.400000
a	p	0.900000
a	q	0.900000
a	r	0.400000
a	s	0.900000
a	t	0.900000
a	u	0.400000
a	v	0.400000
a	w	0.150000
a	x	0.900000
a	y	0.900000
a	z	0.900000
b	@	0.900000
b	A	0.900000
b	B	0.500000
b	C	0.500000
b	E	0.900000
b	F	0.010000
b	H	0.500000
b	I	0.900000
b	J	0.900000
b	K	0.500000
b	L	0.500000
b	M	0.500000
b	N	0.500000
b	O	0.900000
b	P	0.150000
b	Q	0.500000
b	R	0.500000
b	S	0.500000
b	T	0.500000
b	U	0.900000
b	V	0.900000
b	W	0.900000
b	X	0.500000
b	Z	0.500000
b	a	0.900000
b	b	0.000000
b	c	0.500000
b	d	0.250000
b	e	0.900000
b	f	0.100000
b	g	0.250000
b	h	0.500000
b	i	0.900000
b	j	0.900000
b	k	0.500000
b	l	0.500000
b	m	0.250000
b	n	0.500000
b	o	0.900000
b	p	0.000000
b	q	0.500000
b	r	0.900000
b	s	0.500000
b	t	0.500000
b	u	0.900000
b	v	0.900000
b	w	0.900000
b	x	0.500000
b	y	0.500000
b	z	0.500000
c	@	0.900000
c	A	0.900000
c	B	0.500000
c	C	0.500000
c	E	0.900000
c	F	0.500000
c	H	0.500000
c	I	0.900000
c	J	0.900000
c	K	0.500000
c	L	0.500000
c	M	0.500000
c	N	0.500000
c	O	0.900000
c	P	0.500000
c	Q	0.500000
c	R	0.150000
c	S	0.500000
c	T	0.500000
c	U	0.900000
c	V	0.900000
c	W	0.900000
c	X	0.500000
c	Z	0.100000
c	a	0.900000
c	b	0.500000
c	c	0.000000
c	d	0.500000
c	e	0.900000
c	f	0.500000
c	g	0.500000
c	h	0.500000
c	i	0.900000
c	j	0.900000
c	k	0.500000
c	l	0.500000
c	m	0.500000
c	n	0.500000
c	o	0.900000
c	p	0.500000
c	q	0.500000
c	r	0.900000
c	s	0.250000
c	t	0.500000
c	u	0.900000
c	v	0.900000
c	w	0.900000
c	x	0.500000
c	y	0.500000
c	z	0.150000
d	@	0.900000
d	A	0.900000
d	B	0.500000
d	C	0.500000
d	E	0.900000
d	F	0.500000
d	H	0.500000
d	I	0.900000
d	J	0.900000
d	K	0.500000
d	L	0.500000
d	M	0.500000
d	N	0.500000
d	O	0.900000
d	P	0.500000
d	Q	0.100000
d	R	0.250000
d	S	0.500000
d	T	0.150000
d	U	0.900000
d	V	0.900000
d	W	0.900000
d	X	0.500000
d	Z	0.500000
d	a	0.900000
d	b	0.250000
d	c	0.500000
d	d	0.000000
d	e	0.900000
d	f	0.500000
d	g	0.500000
d	h	0.500000
d	i	0.900000
d	j	0.900000
d	k	0.500000
d	l	0.250000
d	m	0.500000
d	n	0.500000
d	o	0.900000
d	p	0.500000
d	q	0.010000
d	r	0.900000
d	s	0.500000
d	t	0.000000
d	u	0.900000
d	v	0.900000
d	w	0.900000
d	x	0.500000
d	y	0.500000
d	z	0.250000
e	@	0.150000
e	A	0.200000
e	B	0.900000
e	C	0.900000
e	E	0.000000
e	F	0.900000
e	H	0.900000
e	I	0.400000
e	J	0.150000
e	K	0.900000
e	L	0.900000
e	M	0.900000
e	N	0.900000
e	O	0.400000
e	P	0.900000
e	Q	0.900000
e	R	0.900000
e	S	0.900000
e	T	0.900000
e	U	0.400000
e	V	0.400000
e	W	0.400000
e	X	0.900000
e	Z	0.900000
e	a	0.400000
e	b	0.900000
e	c	0.900000
e	d	0.900000
e	e	0.000000
e	f	0.900000
e	g	0.900000
e	h	0.900000
e	i	0.400000
e	j	0.400000
e	k	0.900000
e	l	0.900000
e	m	0.900000
e	n	0.900000
e	o	0.400000
e	p	0.900000
e	q	0.900000
e	r	0.400000
e	s	0.900000
e	t	0.900000
e	u	0.400000
e	v	0.400000
e	w	0.400000
e	x	0.900000
e	y	0.900000
e	z	0.900000
f	@	0.900000
f	A	0.900000
f	B	0.500000
f	C	0.500000
f	E	0.900000
f	F	0.500000
f	H	0.500000
f	I	0.900000
f	J	0.900000
f	K	0.500000
f	L	0.500000
f	M	0.500000
f	N	0.500000
f	O	0.900000
f	P	0.100000
f	Q	0.500000
f	R	0.500000
f	S	0.500000
f	T	0.500000
f	U	0.900000
f	V	0.900000
f	W	0.900000
f	X	0.500000
f	Z	0.500000
f	a	0.900000
f	b	0.100000
f	c	0.500000
f	d	0.500000
f	e	0.900000
f	f	0.000000
f	g	0.500000
f	h	0.500000
f	i	0.900000
f	j	0.900000
f	k	0.500000
f	l	0.500000
f	m	0.500000
f	n	0.500000
f	o	0.900000
f	p	0.100000
f	q	0.500000
f	r	0.900000
f	s	0.500000
f	t	0.500000
f	u	0.900000
f	v	0.900000
f	w	0.900000
f	x	0.500000
f	y	0.500000
f	z	0.500000
g	@	0.900000
g	A	0.900000
g	B	0.150000
g	C	0.010000
g	E	0.900000
g	F	0.500000
g	H	0.500000
g	I	0.900000
g	J	0.900000
g	K	0.100000
g	L	0.500000
g	M	0.500000
g	N	0.500000
g	O	0.900000
g	P	0.500000
g	Q	0.500000
g	R	0.500000
g	S	0.500000
g	T	0.500000
g	U	0.900000
g	V	0.900000
g	W	0.900000
g	X	0.500000
g	Z	0.500000
g	a	0.900000
g	b	0.250000
g	c	0.500000
g	d	0.500000
g	e	0.900000
g	f	0.500000
g	g	0.000000
g	h	0.500000
g	i	0.900000
g	j	0.900000
g	k	0.000000
g	l	0.500000
g	m	0.500000
